shift_id,employee_id,employ_name,shift_time ,shift_date,request_status,swap_with ,reason ,Level 
1825451885,5614986243,Revkah Mullinder,evening,7/10/2023,Processing,Aubert Mazdon,Deadline for a project,2
0128547561,5022210363,Perice Mullinger,morning,11/23/2022,Pending,Douglass Tiffany,School obligations,2
6199014804,8910078642,Chad Haydn,evening,8/14/2023,Declined,Bernice Plevey,Scheduling error,2
4606416734,6097638426,Aviva Don,evening,11/4/2022,Completed,Roxy Konke,Traffic congestion,1
2929100141,1481891898,Antons Beagrie,morning,9/16/2022,Pending,Omero Macklam,Scheduling error,1
8892026305,9674686177,Marcellina Kerry,evening,5/19/2023,Pending,Nolan Comettoi,Personal appointment,2
3071472943,4312163499,Ami Isabell,morning,10/2/2022,Declined,Karlis Kalinovich,Deadline for a project,1
3493625200,8686596916,Delphine Deehan,evening,6/16/2023,Processing,Palmer Ather,Unexpected car breakdown,3
4564951246,6128165303,Arabelle Roger,evening,4/11/2023,Completed,Laureen Drover,Religious observance,3
0886207207,0624941612,Cal Hallwood,evening,8/24/2023,Processing,Jan Corrigan,Shift conflicts with another job,3
7840836275,6742210931,Stern Abercrombie,morning,4/6/2023,Completed,Bevin Pursglove,Overtime at another job,2
1361194049,2472430590,Augustine Cheeney,evening,5/24/2023,Pending,Willi Rigden,Important meeting,3
9979948663,1491745517,Hasheem Hearnaman,morning,9/4/2022,Completed,Dulcia Tattersill,Shift conflicts with another job,3
6874094165,7031948754,Tuesday Townend,evening,9/1/2022,Declined,Berny Kunc,Unforeseen medical appointment,3
1396573658,8864539468,Bone Tremontana,morning,9/11/2022,Processing,Lorianne Rizzi,Family emergency,3
4384251785,8420866563,Devora Asif,evening,11/16/2022,Declined,Burg Spinella,Attending a special event,1
6695235686,5936578232,Darwin Aucott,morning,9/3/2022,Approved,Abbye Leivesley,Unexpected car breakdown,1
8365961938,7437097370,Mei Van der Spohr,morning,7/4/2023,Processing,Estella Spadollini,Family emergency,2
3803229804,0574344969,Buiron Brignell,evening,9/20/2022,Declined,Virgina Calam,Personal appointment,3
1655752006,8181350081,Patten MacQuist,morning,7/23/2023,Pending,Danny Bwye,Religious observance,2
2406356051,2826332724,Jaymee Pachmann,evening,5/3/2023,Completed,Althea Splevin,Illness,1
1600381847,5051682464,Nerita Highton,morning,10/26/2022,Processing,Liam Ratke,Late shift at current job,1
5630923439,5813499881,Davis Catlette,evening,8/6/2023,Declined,Emmy Defries,Unexpected car breakdown,2
5393606885,8570148364,Siouxie Sneyd,morning,9/29/2022,Declined,Damaris Hutfield,Workshop or training session,3
0961140348,2041308265,Lindon Gale,evening,4/14/2023,Completed,Eberhard Beckworth,Last-minute travel,1
1380334098,4669425358,Rawley Filchakov,evening,7/2/2023,Declined,Eli Prettyman,Unforeseen medical appointment,1
3662952106,1245034537,Richmond Westrope,evening,6/27/2023,Pending,Keir Rief,Emergency home repair,1
4930451035,5732334203,Dag Jiran,evening,11/10/2022,Approved,Mason Chstney,Illness,1
1161071008,9160414855,Mavra Aspray,evening,8/15/2023,Completed,Gradey Drought,Unforeseen medical appointment,2
7326528179,1765737451,Alfonso Jukes,morning,8/17/2023,Pending,Barnett Duthie,Transportation issues,1
0027795284,4632192503,Lutero Sanpher,evening,6/21/2023,Processing,Jasmina Phipps,Deadline for a project,3
5350505688,2252940832,Hamnet Taks,morning,8/27/2022,Pending,Joaquin Butler,School obligations,1
6850663674,0136684351,Hagen Liddall,evening,5/25/2023,Declined,Nevil Cherryman,Transportation issues,2
1454654244,1890989622,Milli Sibary,evening,7/11/2023,Declined,Silas Viggers,Deadline for a project,3
5449926588,8900608657,Ardene Keetch,evening,2/11/2023,Approved,Marybelle Meggison,Workshop or training session,3
3927240265,1823852157,Kale Smetoun,morning,9/24/2022,Pending,Georgeta Say,Celebratory occasion,2
4520671426,9986423597,Moe Pelcheur,morning,10/10/2022,Completed,Ainslee Krabbe,Illness,2
8609795179,5102008250,Garwin Jiruch,morning,9/20/2022,Processing,Ansel Szapiro,Volunteer commitment,1
1312527234,1382386176,Constance Leftridge,morning,6/27/2023,Pending,Johanna Sibthorpe,Doctor's orders,1
8431198591,1219697273,Dore Jiruch,morning,11/23/2022,Processing,Merilyn Vannoort,Family celebration,3
4796264825,4456557257,Johannah Colegate,morning,4/4/2023,Approved,Dennie Danilewicz,Family celebration,1
3372929578,7292174698,Mattie Silley,morning,9/19/2022,Completed,Nickola Urey,Family emergency,3
7518950308,4033209840,Ritchie Coucha,morning,2/26/2023,Completed,Nicki Smiths,Childcare responsibilities,3
1921993278,0738026328,Emmalynne Klausewitz,evening,2/16/2023,Pending,Annis Thumann,Family celebration,3
1081820128,8684619676,Bernard Garfit,evening,9/3/2022,Processing,Aloise Exroll,Attending a special event,3
7346582616,9295686934,Joya Eddins,morning,4/1/2023,Processing,Crin Wieprecht,Family emergency,2
7811825368,0194934616,Sydel Skeath,evening,7/20/2023,Declined,Delores Sturrock,Family emergency,3
4871415759,1111807876,Vittorio Sinton,evening,9/1/2022,Completed,Nelly Miskin,Religious observance,2
2821504993,7056649270,Uriel Czyz,morning,12/1/2022,Processing,Sibylla Planks,Family emergency,1
0045926824,7846694901,Aldrich Parlet,morning,3/26/2023,Pending,Aurea Leyden,Family celebration,2
9530703163,2311926144,Perkin Aindrais,morning,3/6/2023,Completed,Loy Packe,Late shift at current job,2
0624827666,4627644264,Mabelle Tonkin,morning,2/16/2023,Pending,Rodina Condy,Traffic congestion,2
8460802507,2322161489,Libbey Longmate,morning,10/8/2022,Approved,Bran O'Fearguise,Family emergency,2
5005107533,1677073446,Dill Diggell,evening,9/19/2022,Pending,Smitty Hapgood,Unforeseen medical appointment,2
9979904216,2721003267,Osmond Walsom,evening,9/5/2022,Pending,Nikola Rickersy,Shift conflicts with another job,2
4733663676,7757613418,Matthus Joyce,morning,6/30/2023,Pending,Alfie Alasdair,Emergency home repair,1
7895284908,4911010770,Georgi Castagne,evening,2/20/2023,Pending,Gwenneth Colthard,Unforeseen medical appointment,1
6007044882,3839997151,Shirl Fanthome,evening,10/19/2022,Declined,Haslett Mabey,Shift conflicts with another job,1
3895099732,2999374852,Kaila Dykes,morning,10/25/2022,Declined,Chrissie Gytesham,Vacation plans,1
5053825130,2193508194,Andros Attwoull,evening,3/12/2023,Approved,Syman Dominichelli,School obligations,1
7144987704,6558050986,Georgeanna Whithalgh,evening,8/20/2023,Pending,Gerianna Armitt,Transportation issues,3
3156545570,1907378685,Abrahan Whatham,morning,11/8/2022,Declined,Ruthann Blades,Personal appointment,2
6777743332,9655528006,Glad Codner,morning,8/8/2023,Approved,Helaine Thomkins,Emergency home repair,3
2849090603,7548332947,Candide Bern,evening,6/21/2023,Pending,Alexis Norris,Childcare responsibilities,1
4548176454,7064373572,Nicholle Cassell,evening,11/3/2022,Approved,Brenda Thewles,Religious observance,2
4999071150,6338070171,Ardis Sneezum,morning,9/27/2022,Completed,Horton Risby,Unforeseen medical appointment,3
4716240908,9675688017,Esteban Sante,evening,1/31/2023,Processing,Dianna Mountstephen,Last-minute travel,2
6855894992,9369769064,Harp Brevetor,morning,7/7/2023,Pending,Shaina Bernardino,School obligations,3
8292245286,6835250518,Morgun Gott,evening,7/2/2023,Pending,Smith Skelhorne,Unforeseen medical appointment,3
3516587466,5644169324,Stillmann Deller,evening,8/18/2023,Approved,Carley Arnison,Workshop or training session,1
0319474364,6823633077,Bowie Lydster,morning,11/30/2022,Pending,Jessie Tourot,Childcare responsibilities,2
9341474167,5873123055,Bernadina Mainston,evening,2/20/2023,Approved,Jinny Meiningen,Traffic congestion,2
0170919250,4566428346,Sigfried Wrettum,evening,12/9/2022,Pending,Nanon Espinel,Volunteer commitment,1
7105309377,0164403019,Kailey Marchetti,evening,7/27/2023,Pending,Donnell Campey,Celebratory occasion,2
2328270115,2823112170,Rennie McKeeman,evening,9/1/2022,Pending,Adriane Veillard,Important meeting,3
0581577426,9089114068,Aundrea Bourton,evening,12/1/2022,Declined,Glendon Gelardi,Deadline for a project,1
8625901751,2085191487,Oona Maciaszek,evening,7/10/2023,Declined,Paxton Judd,Traffic congestion,1
6902624410,7915953214,Melli Cristofari,evening,4/13/2023,Completed,Rozanne Malamore,Illness,2
2750388112,6159616579,Arturo Sheavills,evening,9/6/2022,Completed,Jereme Harland,Shift conflicts with another job,1
4327914312,6996655390,Justine Duthie,morning,7/17/2023,Pending,Gav Vest,Childcare responsibilities,2
8014526937,0055960456,Ursuline Gosland,morning,7/24/2023,Pending,Elayne Fountian,Family celebration,3
9865150026,1908472065,Nels Kisar,evening,3/28/2023,Pending,Ruben Passmore,Unexpected car breakdown,3
5759034189,2291225529,Germayne Sparkes,morning,5/9/2023,Declined,Eugenia Kenwyn,Doctor's orders,2
9165170083,7656385800,Mada Dawks,evening,8/15/2023,Pending,Vanessa Do,Childcare responsibilities,3
4434949608,6100467232,Judas Bridgwater,morning,8/20/2023,Processing,Evanne Rozec,Important meeting,1
2158710713,5055641983,Jacquelynn Povele,morning,11/14/2022,Pending,Townsend Brockest,School obligations,1
5291095059,5424755267,Rogers Monger,evening,5/24/2023,Processing,Atlante Capponer,Volunteer commitment,2
8221690880,0138569762,Wendye Titheridge,morning,7/4/2023,Completed,Korella Krolik,Unforeseen medical appointment,3
2245437039,3718702002,Emili Benedicto,morning,4/30/2023,Processing,Moritz Hucks,Celebratory occasion,2
4257052899,6718568295,Donna Catchpole,evening,3/31/2023,Completed,Sile Tomczynski,Attending a special event,1
9287287279,0983608334,Laney Hartwell,evening,1/15/2023,Completed,Phillie Sedwick,Emergency home repair,3
3986242090,2914499450,Corty Cristofaro,morning,8/5/2023,Approved,Emalia Housecraft,Traffic congestion,2
4808139049,5278880929,Jonie Slyme,evening,11/1/2022,Declined,Patty Atkyns,Celebratory occasion,1
5009286289,0839276583,Erwin Cuthill,morning,6/20/2023,Declined,Flossie Dawltrey,School obligations,2
2054530069,3638553647,Tully Goodbody,evening,10/18/2022,Declined,Douglass Le Blond,Attending a special event,2
3372410149,6075926135,Erl Lowe,morning,4/25/2023,Pending,Waylin Clendennen,Illness,3
4466235112,0418805504,Bertrand Wasmer,morning,1/14/2023,Pending,Alysia Pettit,Late shift at current job,1
5931005331,6962484887,Callida Marjot,evening,3/24/2023,Processing,Heall Sillwood,Overtime at another job,2
3621569723,0391270435,Cal Rennebeck,evening,9/25/2022,Completed,Aubrette Mavin,Celebratory occasion,1
0283234873,2234419352,Sher Jedrychowski,evening,12/23/2022,Approved,Abbie Casillis,Religious observance,1
6583257122,0750265922,Caitlin Thain,evening,3/2/2023,Completed,Nick Gilpillan,Unexpected car breakdown,1
6791143142,2400010234,Anstice Atthowe,evening,4/4/2023,Completed,Guendolen Yitzovicz,Family emergency,1
6898206672,6876213471,Packston Reinard,evening,10/21/2022,Pending,Aldon Pettersen,Celebratory occasion,1
9045704617,6592587350,Robb Christofor,evening,5/11/2023,Approved,Gabe Harvie,Religious observance,1
1925054896,0865532303,Phillip Klicher,evening,4/18/2023,Declined,Ranna Schach,Childcare responsibilities,1
9950083826,3125381762,Logan Phripp,morning,2/26/2023,Pending,Grantham Pettko,Shift conflicts with another job,3
1875838686,9955728523,Elizabet Cogdell,morning,6/21/2023,Pending,Lezley Fearnside,Scheduling error,2
5267521043,2404071416,Antone Puddle,evening,6/22/2023,Completed,Andriette Shewen,Vacation plans,1
0830305491,5933770663,Paige Huson,evening,5/28/2023,Declined,Eddy Bowsher,Family emergency,1
1908337702,4888351236,Pamela Confait,evening,4/26/2023,Completed,Carlo Local,Family celebration,3
6642565614,0987247115,Meir Lundon,evening,6/5/2023,Pending,Arnold Miranda,Personal appointment,3
9540072646,2556187247,Marlane Keenor,evening,11/20/2022,Completed,Kris Aindrais,Family celebration,3
0577486551,9595687189,Skipper Kobel,morning,12/26/2022,Processing,Cherie Ivanchenkov,Family celebration,2
7359259509,3875840917,Cesare Dundridge,evening,6/26/2023,Approved,Max Mityushin,Emergency home repair,1
5443205285,5085034082,Ansel Abbott,evening,4/8/2023,Pending,Angelica Waldie,Deadline for a project,1
4866236620,5107417833,Lexie Shakle,evening,10/20/2022,Pending,Tony Kirkup,Volunteer commitment,3
2030786772,8763488345,Diane Beinke,evening,11/10/2022,Completed,Meier Gabbitus,Shift conflicts with another job,3
9869773079,0389482641,Flemming Hender,morning,8/12/2023,Pending,Phyllida Dunguy,Scheduling error,1
4576292536,8180241122,Yolane Torfin,evening,1/15/2023,Declined,Anabal Seleway,Volunteer commitment,3
4819728822,0466928637,Flossi Wastell,evening,7/28/2023,Completed,Marco Wimbridge,Doctor's orders,2
2744172979,5725008207,Honey Dansey,morning,9/19/2022,Approved,Rubi Hallows,Family emergency,3
1199845426,2018886355,Shay Orhtmann,morning,10/22/2022,Processing,Ange Goble,Last-minute travel,3
4388772615,4889279911,Randolph Kermath,evening,4/11/2023,Approved,Anson Plewman,Transportation issues,2
9981913073,4615209681,Pavlov Huggett,evening,10/2/2022,Declined,Morgun Purver,School obligations,1
6413966165,8739841766,Vance Duffrie,evening,9/14/2022,Processing,Pippo Pawlyn,Religious observance,1
3177655316,7481331944,Sheelagh Kob,morning,11/4/2022,Declined,Saunderson Pyne,Volunteer commitment,1
9828777509,8270312657,Dall Kingstne,morning,10/23/2022,Processing,Harman de Najera,Unexpected car breakdown,2
1379152801,8733081956,Simeon Baylie,morning,6/10/2023,Processing,Aaren Way,Childcare responsibilities,1
5348371408,3928243446,Clim Leadstone,morning,8/5/2023,Pending,Lincoln McGrotty,Family celebration,2
2763795781,0644772522,Dewitt Eakin,evening,10/19/2022,Approved,Elton Heindle,Important meeting,2
6941531525,6946417445,Car McCleary,evening,11/7/2022,Processing,Harmon Dunsire,Attending a special event,1
7250779540,3133231138,Lebbie Madrell,morning,2/6/2023,Completed,Fabian Ivanikhin,School obligations,2
6599511589,0811245810,Darby Locker,evening,8/19/2023,Processing,Cornie Domaschke,Deadline for a project,1
5817564408,6419254337,Marylou Binnie,evening,7/27/2023,Completed,Jilleen Siemon,Celebratory occasion,1
3045105688,4404274939,Teador Heamus,evening,3/25/2023,Processing,Raphael Morrel,Vacation plans,1
1416968512,6990776676,Rob Menloe,morning,10/4/2022,Completed,Wiley Wilmore,Personal appointment,2
4169127994,3889303749,Clo Bath,morning,3/10/2023,Approved,Arlee Derington,Important meeting,1
9833321666,1183636482,Patrick Sambeck,evening,8/6/2023,Completed,Beau Hayler,Last-minute travel,3
5118720710,7067290503,Wells Cullerne,morning,8/27/2022,Approved,Huntley Gotch,Doctor's orders,1
3934381855,4660628604,Petrina Mugridge,evening,1/13/2023,Completed,Ulberto Klass,Emergency home repair,2
7536100795,5561278096,Bonni Kift,evening,1/29/2023,Pending,Aloisia Bollon,Personal appointment,2
8277262981,4037405911,Wells Woolward,morning,3/30/2023,Pending,Zenia O'Hoolahan,Last-minute travel,3
2917463260,0353499064,Egor Trusler,evening,7/6/2023,Completed,Tiff Shearmer,Traffic congestion,2
3148855612,4672864022,Hillier Mattiussi,evening,10/10/2022,Declined,Jackie Littledyke,Important meeting,2
7968004292,3807268162,Marget Hellwich,morning,11/4/2022,Pending,Wilona Kolodziejski,Last-minute travel,2
7586540551,1217739785,Orel Sasser,morning,10/10/2022,Pending,Wainwright Leyburn,Family celebration,1
7414517233,4826021186,Yoko Raysdale,morning,7/14/2023,Approved,Leta Sorey,School obligations,2
9943500131,6689980014,Bryana Bush,evening,1/7/2023,Declined,Sherm Turnell,Important meeting,1
4239515572,7250965425,Aksel Braiden,evening,11/20/2022,Pending,Persis Amburgy,Last-minute travel,1
4686368871,4784048820,Ervin Wixey,morning,6/19/2023,Completed,Kerianne Sorsbie,Deadline for a project,3
2834392102,7260134828,Barde Kern,evening,4/25/2023,Pending,Bendicty Tucsell,Vacation plans,3
4930786266,7570303091,Zabrina Pindell,morning,7/23/2023,Completed,Doralynn Barnhart,Overtime at another job,3
1604712961,1304036103,Puff Shetliff,evening,8/13/2023,Declined,Frederich Adair,Unforeseen medical appointment,2
1769179992,2244279839,Lisle Coode,morning,9/3/2022,Pending,Grier Buterton,Important meeting,1
3645252355,4816900470,Brenda Thebes,morning,12/17/2022,Approved,Ruddie Merricks,Celebratory occasion,3
4714218611,0742603075,Lurlene Greengrass,morning,8/16/2023,Pending,Lulu Scoggan,Illness,2
6904971541,8810984730,Muhammad Lamba,morning,7/10/2023,Processing,Forbes Barnett,Last-minute travel,2
1789066883,8441074836,Woodrow Watling,morning,12/14/2022,Pending,Coreen Blackett,Religious observance,3
7641894054,8777626443,Linet McGrann,evening,10/21/2022,Completed,Annissa Hebron,Personal appointment,2
6319720336,2386789497,Neale Retallick,evening,8/19/2023,Declined,Neal Livsey,Family celebration,3
0127901418,0373154178,Brocky Brimmacombe,evening,4/17/2023,Completed,Louisette Aleavy,Workshop or training session,1
1473353556,1423567560,Belita Deluce,evening,11/14/2022,Pending,Desiree O'Towey,Celebratory occasion,1
2948814138,8677159886,Rosalynd Rewcassell,evening,3/27/2023,Pending,Taylor Sabin,Important meeting,3
7909534272,5332494653,Noah Takle,evening,10/16/2022,Approved,Starlin Udy,School obligations,1
0464312035,2453752960,Granger Stebbin,evening,5/1/2023,Approved,Thaddeus Hoogendorp,Emergency home repair,1
7675159373,2412647674,Hanan Besson,morning,2/25/2023,Pending,Marcello Smieton,Attending a special event,2
0056744218,8993210179,Reggie Garley,evening,2/12/2023,Completed,Jacquenetta Goody,Childcare responsibilities,1
2530429359,1547005025,Florida Devaney,morning,8/22/2023,Approved,Demetria Marqyes,Scheduling error,1
8214857759,6138056256,Edith Spillett,morning,5/25/2023,Completed,Humfrid Leroy,Unexpected car breakdown,1
1093991836,6945879933,Gilemette Batrip,morning,4/30/2023,Declined,Fred Mar,Deadline for a project,1
3585277721,1188646923,Britney Naisbitt,evening,11/16/2022,Pending,Jodi Coultard,Scheduling error,2
9755011188,1621530698,Sissie Beumant,morning,8/31/2022,Processing,Devora Robeiro,Vacation plans,3
5016539928,5013130867,Suzann Edards,morning,1/1/2023,Approved,Ardyth Munt,Deadline for a project,3
6223695705,8907007950,Suellen Willets,evening,1/15/2023,Approved,Ericha Foley,Celebratory occasion,2
0549148272,3778983725,Carroll McGuire,evening,8/4/2023,Completed,Shell Cuvley,Vacation plans,2
3783305314,4842476974,Witty Ridsdole,evening,11/23/2022,Pending,Huntley Richie,Illness,2
8585866128,3801361802,Uta Lanbertoni,evening,5/27/2023,Pending,Vail Tungay,Deadline for a project,1
4754820983,6085474245,Stafford Christescu,morning,9/4/2022,Processing,Joyann Everingham,Unexpected car breakdown,3
1812177127,3831858705,Alison Boobier,evening,5/24/2023,Pending,Ellerey Comazzo,Religious observance,2
9582655518,2886274666,Gracia Binley,morning,9/10/2022,Completed,Zoe Penrith,Workshop or training session,3
0560393296,3223952721,Vinni Moreland,morning,9/11/2022,Approved,Brantley Meneyer,Scheduling error,2
4683231727,4322297749,Kriste Megarrell,morning,5/9/2023,Approved,Kristel Leadley,Shift conflicts with another job,2
9241322055,9071253562,Galina Rikard,morning,4/12/2023,Processing,Beauregard Antonazzi,Unforeseen medical appointment,2
8090873456,8873121373,Skipton Kunze,morning,5/4/2023,Declined,Calhoun Eastam,Emergency home repair,3
6194144831,1445613972,Verge Hamill,evening,1/17/2023,Pending,Dewain Fowlestone,Scheduling error,2
2998996213,3921754321,Theda Campe,morning,7/4/2023,Approved,Rosalia Buncher,Deadline for a project,3
5644154920,9420927555,Kaia Cicchelli,evening,12/9/2022,Processing,Torin Worsell,Transportation issues,3
0906026423,3506409182,Lewes Galer,evening,4/3/2023,Processing,Barty Leffek,Scheduling error,1
0509107044,7734867065,Jolyn Jeays,morning,2/1/2023,Pending,Rolf Gruszka,Unexpected car breakdown,2
3233959796,1441119396,Dennie Sheahan,evening,3/15/2023,Approved,Kenneth Gatling,Overtime at another job,2
7682933488,2278060619,Alena Norres,morning,1/8/2023,Approved,Ethel Galliard,Transportation issues,1
4121653432,9846018568,Ignace Kirwan,morning,3/25/2023,Pending,Clarance Lahy,Volunteer commitment,2
8417140832,0084839813,Thibaut Bladesmith,evening,10/17/2022,Completed,Leela Gussie,Overtime at another job,3
9879155297,4676359756,Greer McGann,evening,7/28/2023,Approved,Avictor MacSween,Emergency home repair,3
3651538966,4284538853,Brose Cheesley,evening,8/22/2023,Pending,Amalie Redier,Late shift at current job,2
0998396192,5550894742,Tansy Adair,evening,5/17/2023,Completed,Star Ferneyhough,Personal appointment,3
3779128705,6761989299,Salomi Quidenham,morning,12/25/2022,Approved,Rip Bowditch,Childcare responsibilities,3
5364736776,1513888684,Vonnie MacGovern,morning,8/24/2023,Declined,Giraud Southcott,Religious observance,1
4351921323,9592930287,Wendeline Koopman,evening,4/4/2023,Completed,Sharline Balogh,Unexpected car breakdown,3
0454540035,7091147235,Albrecht O'Leahy,morning,3/4/2023,Pending,Laurens Adrian,Celebratory occasion,1
