shift_id,employee_id,employee_name,shift_date,start_time,end_time,duration,request_status,swap_with,reason
3633254498,4804884726,Dael Overnell,9/6/2022,3:03 AM,8:38 AM,11.49,rejected,Elton Chellingworth,Important meeting
2409264417,1258329328,Dael Heavy,2/28/2022,12:31 PM,7:22 AM,2.84,pending,Nevil Morrice,Religious observance
2135198331,3719954897,Rudiger Baysting,6/10/2022,5:56 PM,3:38 AM,6.85,approved,Christean Stenning,Late shift at current job
4447810786,5006454342,Sim Veeler,10/23/2022,3:42 AM,11:29 PM,8.98,pending,Quintina Chimenti,Doctor's orders
7700382492,3383622800,Dosi Biset,2/28/2022,12:26 AM,4:27 PM,4.68,pending,Berri Matejka,Shift conflicts with another job
6446570961,4263490592,Lurlene Couvet,5/1/2022,5:32 AM,8:03 PM,10.97,approved,Bernelle Postan,Traffic congestion
5973282708,8677630309,Aura Guilloneau,1/16/2022,10:58 PM,1:14 PM,5.08,rejected,Thomasa Keddle,Important meeting
4705376757,7513585938,Larisa Grasser,9/7/2022,10:31 AM,2:49 PM,7.47,pending,Curran Ambroisin,Shift conflicts with another job
1637447809,8188702994,Emilee Goulbourn,10/30/2022,9:01 AM,11:53 AM,10.41,approved,Haskell Allabarton,Vacation plans
9369910530,5003267169,Evelyn Syrad,7/26/2022,1:10 AM,3:19 PM,5.7,pending,Tabbatha Hanselmann,Doctor's orders
5847533276,4626342523,Burl Tortis,12/4/2022,12:17 PM,10:43 AM,3.59,rejected,Moyna Sawford,Unexpected car breakdown
5989460929,9071993108,Daron Cattermoul,4/30/2022,1:54 PM,10:38 AM,6.38,approved,Lilla Tamlett,Unforeseen medical appointment
7926500216,6223217048,Augusto Minty,9/23/2022,5:29 AM,5:16 PM,5.09,approved,Dre Le Grove,Illness
2445904951,3574109733,Kalli Andrick,12/29/2022,10:35 AM,1:54 PM,7.45,pending,Kordula Crighten,Celebratory occasion
6050718385,3647377651,Maude Truckett,11/26/2022,3:20 AM,11:38 AM,9.9,pending,Yolanthe Utley,Deadline for a project
5246769054,6877993861,Tye Kemitt,4/2/2022,2:35 AM,6:46 PM,1.11,pending,Ron Cornew,Doctor's orders
6339748384,3017989267,Benita Huguet,3/31/2022,2:36 AM,3:09 AM,1.6,pending,Elissa Arr,Attending a special event
8032676384,9281406462,Sissy Kasting,2/14/2022,10:43 AM,5:53 PM,10.12,rejected,Lulita Winstone,Childcare responsibilities
4174059101,0432805397,Madelle McTeggart,10/17/2022,12:55 PM,6:22 AM,6.49,rejected,Alyse Bonas,Family emergency
8685474698,8993622094,Ronny Kingsnorth,7/11/2022,2:42 AM,12:03 AM,10.53,rejected,Eran Overel,Overtime at another job
5440201653,9566374038,Keefe Ruos,2/10/2022,5:57 AM,4:54 PM,10.34,rejected,Dyana Fozard,Childcare responsibilities
7733283477,4475633346,Rozina Fears,2/19/2022,4:44 AM,1:40 PM,5.18,rejected,Britt Vincent,Emergency home repair
0224278436,2546291122,Andie Rowthorn,5/27/2022,6:28 PM,1:58 AM,7.43,approved,Florida Jeves,Transportation issues
9030021373,1342907264,Ardra Klos,2/20/2022,9:09 PM,4:40 PM,2.87,approved,Fancie Leamy,Personal appointment
3111754731,4619176001,Merrielle Rojahn,4/21/2022,4:36 AM,3:13 PM,10.04,pending,Skell Maddison,Family emergency
7303541616,4218019185,Karlee Gooddy,8/31/2022,6:27 AM,3:58 AM,6.98,approved,Luelle Gillum,Religious observance
9006419648,7473552783,Gui Storek,2/28/2022,2:09 PM,11:42 AM,4.08,pending,Donna Milmo,Important meeting
5300906352,2850116424,Bevan Pimmocke,7/10/2022,7:22 PM,6:49 PM,5.84,rejected,Elliot Bolden,Unforeseen medical appointment
0397158963,9769268178,Taffy Orrick,7/23/2022,7:42 AM,9:21 PM,5.76,rejected,Olin Hun,Overtime at another job
0567021955,2788327765,Jacquie Hulatt,6/21/2022,2:29 PM,9:24 AM,3.11,pending,Kris Sherringham,Overtime at another job
9330948731,1138785520,Ediva Cape,11/22/2022,5:02 AM,3:40 PM,9.68,approved,Pebrook Partner,Illness
1031576282,7096704116,Ken Vynoll,6/25/2022,6:49 AM,1:04 AM,9.17,rejected,Germain Calderon,Traffic congestion
1920408134,5721509147,Minda Domnin,2/14/2022,6:18 PM,2:18 AM,6.31,rejected,Jen McGinty,Childcare responsibilities
5082868802,5252795932,Don Gigg,11/1/2022,8:57 AM,3:04 PM,8.0,approved,Junette Matzaitis,Last-minute travel
9294432920,2625018933,Karrah Shilstone,5/23/2022,2:00 AM,1:04 AM,2.6,approved,Deck Klas,Overtime at another job
0534247555,5665804959,Yoko Coppock.,7/29/2022,1:24 PM,8:18 AM,7.83,approved,Dunc Le Hucquet,Unexpected car breakdown
9759417715,5929722951,Marissa Massow,8/5/2022,2:31 AM,9:06 PM,6.26,rejected,Ruddy Wedmore,Deadline for a project
8376353845,4268058109,Ira Shelper,8/31/2022,12:41 PM,6:57 AM,6.97,approved,Ninon O'Fergus,Unforeseen medical appointment
3090651807,5303094618,Olympe Philippon,5/21/2022,6:24 AM,10:57 AM,2.24,rejected,Holmes Grangier,Illness
3485365076,3591330442,Collette Domingues,2/4/2022,12:49 PM,2:34 PM,3.01,pending,Jenda Pinnere,Unforeseen medical appointment
9117285291,7566270176,Skipp Alfonso,10/10/2022,1:22 AM,9:20 AM,10.55,pending,Benni Slevin,Unforeseen medical appointment
2975646941,5283810380,Therese MacFall,6/23/2022,1:24 AM,12:22 AM,2.16,rejected,Rosalyn Dobbyn,Personal appointment
3122724162,5885499136,Gregg Stutely,7/1/2022,10:49 PM,3:39 PM,5.48,pending,Maribeth Sallis,Scheduling error
2837887218,0223498971,Minny Donson,4/2/2022,3:12 AM,4:13 PM,11.26,pending,Paola Evitts,Scheduling error
1420790064,4677713065,Bradford Woodhams,12/25/2022,10:43 AM,1:07 AM,1.53,pending,Marsh Offener,Shift conflicts with another job
7126821794,9694865808,Leola Prowse,9/28/2022,1:14 AM,4:04 AM,11.28,approved,Betty Biggin,Illness
9717770905,5781845003,Helene Helix,4/8/2022,8:20 PM,7:07 PM,3.9,approved,Hobart Kynvin,Family emergency
1458114031,1704558751,Madelena Faldoe,6/30/2022,4:36 AM,9:36 AM,3.14,approved,Emmie Ateridge,Traffic congestion
5542122779,1438205724,Danika Billie,10/9/2022,2:27 AM,10:51 PM,8.76,pending,Tandie Monni,Illness
7268173032,2061204430,Bentlee Mion,3/31/2022,9:12 PM,4:32 PM,6.11,approved,Persis Maymand,Unexpected car breakdown
0696402491,8072486837,Milzie Asbury,9/9/2022,5:02 PM,2:12 AM,5.1,rejected,Alexandro Dugdale,Emergency home repair
3625906414,5079176695,Dianne Drinkale,5/4/2022,3:07 PM,8:10 AM,7.68,rejected,Tedmund Chadband,Illness
5311727551,4261317095,Thatch O'Heneghan,12/17/2022,2:14 PM,11:18 AM,6.66,pending,Emmet Cromarty,Celebratory occasion
4780707447,5513351226,Maxy Bunstone,12/1/2022,12:16 AM,3:16 PM,7.8,pending,Nikaniki Thompsett,Transportation issues
6071748402,2914875681,Tremaine Hovel,12/5/2022,2:53 AM,12:35 AM,9.96,rejected,Pembroke Pahler,Vacation plans
8105565056,5016945756,Tracy MacRirie,6/3/2022,12:39 PM,6:37 AM,4.64,pending,Tasha Alleburton,Childcare responsibilities
9186498053,4808514435,Ashlen Maylott,3/30/2022,7:27 AM,8:12 PM,6.87,approved,Brianne McCrory,Doctor's orders
9593734422,8812510523,Stefanie Baldoni,11/21/2022,6:35 AM,3:03 PM,1.33,approved,Ivory Brownsmith,Religious observance
6328075782,1016364660,Nanette Scholes,5/29/2022,12:35 AM,12:28 PM,7.31,pending,Romona Doodney,Illness
4952425304,9282064964,Vania Kensington,4/9/2022,5:53 AM,7:50 PM,6.48,rejected,Martino Sieur,Important meeting
7644169326,2634654316,Andie Botterell,9/22/2022,3:26 AM,8:17 PM,7.78,approved,Giselle Corgenvin,Unforeseen medical appointment
4457227226,6290759752,Kellia Gayle,6/20/2022,12:49 PM,12:28 AM,1.07,rejected,Rosalyn Roll,Family emergency
7916312506,1887643222,Elsey O'Daly,1/20/2022,8:25 PM,8:30 AM,3.66,pending,Chlo Abbess,Unforeseen medical appointment
4225900843,8663936850,Janie Illwell,11/29/2022,5:13 PM,2:48 PM,1.87,approved,Kip Cradduck,Last-minute travel
5387146940,3049451726,Eleanore Pibworth,12/21/2022,2:48 AM,9:58 PM,8.8,approved,Serene Meachan,Religious observance
4819309234,3853708099,Marris Arnald,4/24/2022,9:07 AM,7:22 AM,9.02,approved,Doug Sudell,Transportation issues
8857039935,7634582883,Gilly O'Reilly,6/4/2022,7:55 PM,4:50 AM,6.23,rejected,Aristotle Ashenhurst,Shift conflicts with another job
2657890652,5329008093,Rosamund Marquese,4/1/2022,11:08 AM,10:08 PM,5.43,pending,Nickie Casserley,Personal appointment
9141938011,1921033797,Herminia Youles,8/27/2022,5:50 PM,12:18 PM,3.75,rejected,Kalli Getty,Shift conflicts with another job
3361082986,9977809119,Ethelda Frend,2/6/2022,6:13 PM,12:57 PM,6.54,rejected,Timmy Morin,Illness
2721207385,2657503497,Rosana Fattorini,10/19/2022,4:55 PM,4:57 PM,9.07,approved,Emerson Cotgrove,Unforeseen medical appointment
1192363450,5678829270,Farrah Grint,10/15/2022,6:09 PM,10:35 AM,3.9,pending,Maible Brugman,Important meeting
7590185868,6181038981,Christiano Lindhe,3/14/2022,9:16 PM,2:11 AM,5.17,rejected,Jedd Bazylets,Doctor's orders
4279991642,4493108576,Gloriane Bagby,2/9/2022,4:32 PM,6:02 AM,11.9,approved,Chico Geraldi,Attending a special event
7939372939,9822600674,Guthrey Fontel,5/5/2022,5:58 PM,5:20 PM,9.72,pending,Cheslie Bigglestone,Overtime at another job
8246658247,8013841766,Ikey Liston,6/29/2022,9:26 PM,8:24 PM,2.97,rejected,Yoshiko Cowdray,Celebratory occasion
2875498878,4101608946,Berry Nodin,10/18/2022,10:52 AM,12:12 AM,6.39,rejected,Anestassia Abels,Personal appointment
5872833865,8772281839,Collen Bradnick,5/3/2022,9:53 PM,9:44 AM,4.12,approved,Penni Alvarado,Important meeting
5941330162,3563573352,Regine Allington,2/17/2022,3:23 AM,11:39 AM,6.51,approved,Haydon Girardot,Doctor's orders
3529594857,1524142921,Bria Scallan,1/23/2022,10:24 PM,3:25 PM,5.48,rejected,Cale Bland,Deadline for a project
1425681166,4222551627,Levi Sinnatt,6/20/2022,7:00 PM,9:36 AM,7.36,approved,Adolphe Kendrick,Attending a special event
0526266783,1361759410,Reuben Causer,6/2/2022,5:01 AM,11:13 PM,6.38,rejected,Felita Lazarus,Illness
4203105773,0482951834,Halsey Velez,8/31/2022,1:04 PM,11:53 AM,9.83,rejected,Bette Slott,Illness
5331381189,1764950496,Malinde Brompton,4/2/2022,2:21 PM,9:42 PM,5.6,rejected,Valdemar Stealfox,Transportation issues
6252993212,3544883945,Freemon Bonnett,9/3/2022,11:24 AM,4:30 AM,7.53,approved,Rafa Pfaffe,Overtime at another job
1126388424,0707666066,Malcolm Cuerda,11/9/2022,7:55 PM,6:53 PM,6.4,pending,Leo O' Shea,Childcare responsibilities
4033923993,0667949402,Lorie Arlott,6/12/2022,11:48 PM,8:47 AM,1.55,rejected,Nana Dominelli,Personal appointment
2924381452,3057454755,Merle Ungerer,6/8/2022,3:37 PM,12:51 PM,1.04,pending,Gerhardine Lidell,Family emergency
4621799096,7935497338,Robin Kenton,12/23/2022,2:47 PM,4:22 AM,1.13,pending,Bartlett Frediani,Transportation issues
7792456420,4785320192,Ingaberg Macieiczyk,3/29/2022,8:49 AM,5:07 AM,8.01,pending,Alfred Minister,Unforeseen medical appointment
3398956092,8488692196,Chloe Moorton,8/11/2022,11:41 PM,3:33 PM,5.2,rejected,Brocky Jackman,Illness
4058758651,4827964602,Jordain Slyde,6/28/2022,1:26 AM,4:30 AM,8.39,rejected,Madlen Carabet,Emergency home repair
7452553241,1700827758,Mariejeanne McDowell,9/23/2022,11:04 AM,6:19 AM,10.19,approved,Darn Igoe,Unexpected car breakdown
6311456877,3474374354,Bernardina Agiolfinger,3/7/2022,5:12 AM,11:35 AM,3.26,pending,Benny Noone,Personal appointment
6013604207,5248784123,Boigie Copo,8/21/2022,8:51 AM,10:27 PM,7.25,approved,Jacky Playford,Personal appointment
3686279940,8193507347,Papagena Livezey,4/6/2022,5:14 PM,3:00 PM,2.08,pending,Kamilah Slot,Emergency home repair
8956786011,2843680824,Rosamund Mabon,3/31/2022,1:30 PM,4:55 PM,1.1,rejected,Blythe Murden,Transportation issues
5088322011,6856356978,Eben Roddell,7/10/2022,11:02 PM,10:13 AM,2.98,rejected,Frances Casarili,Last-minute travel
9221505383,7885567575,Gretchen Penvarne,2/8/2022,5:46 PM,1:12 AM,9.97,approved,Elicia Chansonne,Late shift at current job
4440509347,1828373168,Shina Stoter,3/23/2022,12:43 AM,6:39 PM,3.08,pending,Anneliese Attridge,Important meeting
3578392316,2432829832,Boniface Chinge de Hals,7/8/2022,7:26 PM,10:09 AM,6.2,rejected,Karel Weich,Attending a special event
6422357001,8955958188,Ruy Thewles,12/13/2022,2:11 PM,6:59 AM,11.59,pending,Ameline Shergill,Doctor's orders
2908276240,1622649354,Merv Creegan,2/14/2022,1:54 PM,10:50 AM,9.77,rejected,Grady Risbridge,Family emergency
8627366993,8469526243,Berni O'Fihillie,6/9/2022,5:20 PM,10:06 PM,4.39,pending,Tasha Kasperski,Late shift at current job
9704996551,8390791226,Sylvan Leggat,1/27/2022,4:15 PM,8:45 PM,1.47,approved,Ursuline Dymidowski,Religious observance
1228189234,0526889063,Isac Glassman,1/8/2022,7:32 PM,8:50 PM,7.4,pending,Beilul Sowman,Shift conflicts with another job
1070402524,4521681212,Jania Buist,11/11/2022,8:23 AM,12:41 AM,9.33,approved,Bertrando Ollet,Shift conflicts with another job
0007251505,9854539318,Onida Rochelle,9/30/2022,12:44 AM,1:00 PM,9.71,pending,Chiquia Drain,Attending a special event
1426104561,6486959665,Kearney Pauncefoot,4/29/2022,8:56 PM,4:37 AM,5.22,rejected,Liane Paine,Traffic congestion
6678609387,0841117136,Enrika Setchfield,4/1/2022,8:08 AM,12:10 AM,3.4,pending,Hermine Oldcote,Unexpected car breakdown
3513506023,0484159755,Gaston Skidmore,4/8/2022,8:44 AM,10:07 AM,5.11,pending,Ashil Letixier,Celebratory occasion
0591382709,8987853691,Skelly Joney,3/28/2022,6:15 PM,12:30 PM,8.69,approved,Willyt Thormann,Illness
9724320596,5850737537,Inga Dumphrey,1/14/2022,5:42 AM,2:40 AM,8.76,pending,Jone Yeomans,Childcare responsibilities
3671000759,6234850685,Woodrow Dunford,12/3/2022,10:37 PM,7:31 PM,9.73,pending,Robbie Keavy,Emergency home repair
8944625204,5074542499,Lynnea Vesty,2/16/2022,11:07 PM,9:02 AM,8.73,rejected,Doll Lafee,Attending a special event
0554124459,7101693105,Cammi Maylin,9/25/2022,5:16 AM,1:19 AM,9.73,rejected,Shaina Overpool,Childcare responsibilities
4777982785,7701226818,Dulciana Rankmore,11/25/2022,8:11 AM,4:35 PM,4.66,approved,Drona Jozsa,Last-minute travel
9707058900,3725198462,Jefferson Cyphus,9/15/2022,10:12 AM,12:38 AM,7.65,pending,Duncan Haworth,Shift conflicts with another job
8711210974,3089772051,Hammad Hockell,10/14/2022,7:25 AM,4:37 PM,9.96,rejected,Chadwick Fareweather,Unexpected car breakdown
8291422990,9670260426,Vanya Glavias,12/14/2022,1:53 AM,11:09 PM,8.51,pending,Ashia Waite,Shift conflicts with another job
6587631711,4622364808,Darnall Wrightim,8/6/2022,5:25 AM,11:22 PM,7.77,pending,Dolley Mattes,Important meeting
5722601616,6615152983,Tibold Craigs,11/10/2022,12:05 AM,4:21 AM,2.06,pending,Sutherlan Fosdick,Childcare responsibilities
3904072196,8649622429,Boy Poole,7/19/2022,4:35 AM,4:48 PM,1.57,approved,Jed Swynfen,Transportation issues
1566475597,0002900939,Sibylle Olenov,7/17/2022,6:24 PM,9:01 AM,7.03,pending,Christyna Jaquiss,Traffic congestion
2347966030,1493408410,Brenna McSorley,6/6/2022,12:18 PM,6:35 PM,8.45,rejected,Pebrook Lakeman,Religious observance
5609811341,7857044849,Merwyn Romera,7/4/2022,12:50 PM,12:15 AM,7.25,pending,Magdalena Illing,Unexpected car breakdown
1615742220,1105695433,Florina Creaney,2/16/2022,3:39 AM,1:35 AM,4.56,rejected,Adolphus Stampe,Emergency home repair
3875182324,9405579630,Klemens Bernuzzi,2/15/2022,9:12 AM,11:31 PM,2.23,approved,Kandace Coombs,Personal appointment
6584408671,8566248449,Reine Cyster,5/26/2022,6:51 PM,4:12 PM,6.7,approved,Clerkclaude Hathwood,Transportation issues
6764703736,0066529344,Bobinette Keymer,10/12/2022,2:08 AM,1:51 PM,7.82,approved,Sheree Bentham,Vacation plans
5146701326,2893649270,Antoinette Tanser,10/26/2022,8:25 PM,12:12 PM,5.64,approved,Fredrika Arnholtz,Childcare responsibilities
9216234482,3181909777,Livvyy Garrettson,8/16/2022,12:09 PM,6:39 PM,1.7,approved,Hagan Yanukhin,Doctor's orders
0772447497,2742000143,Kristian Downing,4/29/2022,8:40 PM,12:01 AM,8.02,approved,Julian Bridgewater,Unforeseen medical appointment
4263790324,1923935860,Gilberta Shimoni,1/21/2022,12:22 AM,3:08 AM,2.25,rejected,Leesa Tilne,Attending a special event
7622548812,1722995564,Clemence Liffey,3/10/2022,8:09 AM,7:54 AM,6.82,approved,Murvyn Smillie,Personal appointment
0178565067,3409032983,Earle Truluck,5/13/2022,2:23 AM,9:50 PM,9.32,approved,Derek Jurasek,Transportation issues
7920484715,1786895595,Demetra Tather,2/7/2022,12:39 PM,11:54 AM,7.79,pending,Cortie Greatland,Overtime at another job
3137695597,8860268281,Shanon Hachette,5/29/2022,2:44 PM,4:28 PM,11.89,pending,Roger Reyes,Religious observance
8185535159,2165814189,Codi Jannequin,8/9/2022,1:00 AM,2:45 AM,11.84,pending,Lewiss Spraggs,Personal appointment
1836355939,1915605202,Jasmina Clardge,3/10/2022,6:18 PM,3:04 PM,7.5,pending,Wilbur Rumke,Vacation plans
0625821734,1921029153,Beverlie Royl,10/22/2022,11:54 PM,8:26 PM,9.27,pending,Bebe Nowakowska,Emergency home repair
7149435416,5118280990,Arnie Borland,6/1/2022,1:39 AM,11:55 PM,11.43,approved,Eugenius Cardnell,Childcare responsibilities
7223376791,4650575168,Blaine Wilse,6/7/2022,4:11 PM,10:17 AM,7.31,pending,Claudelle Dory,Last-minute travel
5661581769,5004479216,Leann Ryles,2/20/2022,6:50 PM,1:07 PM,6.44,approved,Lou Feechum,Deadline for a project
3447823895,8584104321,Lynette Sidgwick,2/7/2022,1:49 AM,8:14 AM,1.32,pending,Roobbie Varfolomeev,Attending a special event
7418403860,2149066297,Norrie Burt,2/7/2022,4:26 PM,1:22 AM,10.9,pending,Daniella O'Cosgra,Transportation issues
5670494652,9758031392,Humbert Garford,6/1/2022,12:43 PM,2:23 AM,1.21,rejected,Dorothy Glynn,Late shift at current job
6040737069,9480967111,Haydon Kobel,4/8/2022,6:14 AM,7:01 AM,3.65,pending,Kamilah Pounsett,Religious observance
5781164030,8922812567,Fremont de Quesne,4/11/2022,3:26 PM,5:05 AM,5.24,approved,Ashli Clougher,Scheduling error
5945930016,1744527873,Tarrah Lycett,7/27/2022,11:15 AM,2:43 PM,3.66,approved,Shermie Matthius,Attending a special event
7302836191,0238434427,Imojean Brandreth,2/8/2022,3:01 PM,8:08 PM,11.22,pending,Maryellen O' Culligan,Personal appointment
1632746069,8201220269,Arleta Eberz,12/16/2022,9:41 PM,1:17 AM,6.04,rejected,Way Glayzer,Doctor's orders
7069891482,8580096812,Marysa Langcastle,7/29/2022,2:44 PM,5:13 PM,3.53,approved,Bibbie Ledwich,Scheduling error
0978482409,5138748459,Brittan Jennrich,3/31/2022,10:24 AM,10:00 AM,3.12,rejected,Marcelia Colvill,Emergency home repair
7833064297,2198460416,Tana O' Concannon,9/15/2022,5:54 AM,12:31 AM,8.26,rejected,Frederica Pechold,Personal appointment
1532625774,8433789805,Carola Alyokhin,7/31/2022,11:00 PM,4:51 AM,4.57,approved,Humberto Cockley,Vacation plans
4285803232,4461791033,Gardy Jakubowicz,7/8/2022,10:40 PM,6:21 PM,5.18,pending,Kial Wrout,Last-minute travel
9325134446,5610824303,Gertrud Christian,9/3/2022,12:43 AM,6:34 PM,7.58,pending,Stacy Spracklin,Deadline for a project
5232289225,2222273501,Celeste Naseby,10/28/2022,3:28 AM,8:28 PM,5.95,approved,Darnell Willshear,Late shift at current job
3314536186,5951786479,Rowan Duer,4/6/2022,11:55 PM,1:51 AM,6.02,pending,Pasquale Haruard,Illness
0530841584,0328798843,Anatola Geertsen,3/27/2022,8:30 AM,10:14 AM,1.35,approved,Cordi Randell,Personal appointment
4987595915,9410490936,Mindy Pietzner,12/17/2022,6:48 PM,6:56 PM,2.9,rejected,Otho Drinnan,Illness
4341359894,9178837715,Alberta McGurk,5/14/2022,9:34 AM,7:46 PM,5.61,rejected,Shoshana Keeting,Unforeseen medical appointment
5456043785,3047291381,Ashbey Blaszczynski,2/15/2022,6:11 AM,3:32 PM,5.18,approved,Estrellita Bonhomme,Scheduling error
6735901517,8805106933,Karmen Wyse,4/18/2022,2:34 PM,2:06 AM,7.8,pending,Gregorius Bushby,Personal appointment
5930053170,9942432396,Wake Tribble,2/20/2022,9:29 PM,1:55 PM,8.84,pending,Deane Doorbar,Important meeting
2502613892,7815075843,Pate Garstan,7/12/2022,5:40 PM,2:41 AM,5.63,approved,Germain Thamelt,Childcare responsibilities
2379385068,3258175225,Fowler Tawn,1/3/2022,9:10 AM,9:09 PM,6.56,rejected,Syman Butchard,Religious observance
1067010203,5805655594,Toddie Castlake,11/11/2022,2:25 AM,2:38 PM,9.6,rejected,Mellie Borsnall,Attending a special event
1489742786,8023316397,Ambrosi Bird,2/13/2022,2:44 AM,12:47 AM,2.14,rejected,Colene Buchan,Celebratory occasion
3788279966,0863002846,Halette De Bischof,1/17/2022,1:53 AM,4:25 AM,3.07,approved,Dorie Edon,Transportation issues
7940828711,9886877332,Dorry Thiolier,1/13/2022,3:21 AM,4:22 AM,8.16,rejected,Maddy Harris,Unforeseen medical appointment
4593863422,7390018496,Storm Doggerell,8/3/2022,8:16 AM,9:54 AM,10.06,approved,Tomaso Hargreaves,Doctor's orders
3472279370,5356136498,Hasty Mendes,3/14/2022,2:41 PM,5:53 AM,6.11,rejected,Andrew Warke,Overtime at another job
8922215763,8922730595,Terry Mauvin,9/18/2022,2:04 PM,3:24 PM,5.16,pending,Bentley Andreu,Personal appointment
4956343175,5569708537,Dyanne Rock,11/6/2022,4:20 PM,1:20 PM,7.75,approved,Clemmie Dyton,Emergency home repair
0556166191,5181324886,Rianon Gimber,2/20/2022,5:28 AM,2:57 PM,6.68,approved,Birdie Vidloc,Shift conflicts with another job
9563261887,4443384987,Muffin Royl,5/10/2022,11:32 AM,6:54 PM,8.69,pending,Stacey Proctor,Illness
7928406691,7225583387,Krystle Brockelsby,8/11/2022,9:04 AM,11:01 PM,8.68,rejected,Abbye De Andisie,Late shift at current job
3421300801,9619995732,Diann Hadwick,10/2/2022,3:49 AM,12:12 PM,10.81,approved,Leupold Ramshaw,Shift conflicts with another job
4391966123,6664441934,Haley Triswell,11/7/2022,5:09 PM,9:56 AM,6.74,rejected,Miran Frankish,Vacation plans
9149728504,4798448281,Cindee Winny,9/12/2022,10:29 AM,4:29 AM,4.86,rejected,Geordie Vondrach,Childcare responsibilities
9056657798,9993354694,Lacie Philbrook,9/13/2022,4:55 AM,10:58 AM,4.15,rejected,Felisha Bednell,Childcare responsibilities
5388002365,0977913236,Walsh Penton,1/13/2022,2:34 AM,6:52 PM,11.61,pending,Becky Macauley,Childcare responsibilities
6437522712,6480291387,Martie Herche,1/23/2022,4:11 PM,5:31 PM,8.81,pending,Marlane Broadfield,Transportation issues
4474673077,2432774442,Danette Skylett,7/18/2022,8:36 PM,12:45 AM,8.57,pending,Crysta Carah,Last-minute travel
3122637626,7151267908,Bessie Quayle,2/1/2022,1:39 AM,10:38 AM,11.61,approved,Wilton Selcraig,Unforeseen medical appointment
1889365289,3040412418,Candy Wilshin,6/24/2022,12:20 PM,1:13 PM,3.81,rejected,Sybil Rodgier,Last-minute travel
9289848243,4680306386,Balduin Kerslake,9/12/2022,1:41 AM,1:29 AM,2.42,rejected,Cecilia Del Checolo,Family emergency
4067842740,2139602153,Hercule Viollet,9/27/2022,7:29 PM,1:30 PM,4.36,rejected,Alano Izkoveski,Unforeseen medical appointment
4549182598,9888406744,Dew Wreiford,6/8/2022,4:15 AM,12:18 PM,3.6,approved,Heall Doudny,Illness
8615461740,8675792417,Isac Simnel,3/8/2022,4:25 PM,7:50 PM,5.37,pending,Jamaal McDonogh,Illness
2335280635,9167483801,Dare Reavey,10/16/2022,1:38 PM,5:08 AM,4.95,rejected,Sunny Guerre,Emergency home repair
1886264767,4313423613,Pet MacLachlan,3/21/2022,1:09 PM,2:49 AM,1.82,approved,Jordon Wyon,Scheduling error
4532077044,5563570207,Jaquelin Jellett,8/20/2022,6:35 AM,3:23 PM,1.84,approved,Sella Mawditt,Important meeting
0284260517,7981061156,Keelby Faust,11/28/2022,7:16 PM,3:57 AM,5.71,rejected,Braden Beevis,Family emergency
5509478373,4162637903,Royall Jirzik,10/10/2022,5:20 PM,11:03 PM,5.46,rejected,Kellina Baldry,Important meeting
6216177583,6553853959,Regan Faill,12/15/2022,11:01 AM,5:22 PM,2.03,rejected,Sutherland Beirne,Important meeting
6259921675,0981687474,Patricia Georg,5/6/2022,8:12 PM,7:47 PM,6.42,approved,Loise Beane,Scheduling error
4796113800,2600804692,Bibbie Horwell,9/2/2022,12:17 AM,5:43 PM,4.01,approved,Salomone Stuffins,Illness
6507676586,9534784737,Mackenzie Quantrill,5/3/2022,4:27 AM,6:28 PM,10.76,rejected,Michell Caveill,Traffic congestion
0574677674,9032339370,Angel Hallworth,4/5/2022,8:07 PM,4:55 PM,8.24,approved,Vinson Gillinghams,Important meeting
3737569908,6820887647,Deonne Peckitt,12/1/2022,3:16 AM,8:21 PM,11.17,rejected,Foster Twist,Childcare responsibilities
0092934854,5186972649,Steffi Tanman,3/7/2022,3:11 PM,10:44 AM,9.96,pending,Leia McCaughen,Personal appointment
8848062075,4310948820,Nikolos Fabri,4/11/2022,3:51 AM,8:01 AM,4.96,pending,Jesse Meeron,Shift conflicts with another job
7893753943,8990072514,Anet Dugall,11/6/2022,9:57 PM,1:39 AM,8.61,approved,Kitty Aspall,Unexpected car breakdown
2097776574,5359774347,Carmelle Farey,5/31/2022,6:31 PM,6:32 PM,6.96,pending,Charlie Suerz,Personal appointment
1437102778,0733910718,Dene Weedon,9/9/2022,2:31 AM,9:19 PM,8.11,rejected,Babbie Newns,Transportation issues
3914690682,8827244131,Sorcha Folker,8/21/2022,10:47 PM,2:50 AM,10.1,rejected,Christoforo Darwent,Late shift at current job
6276599042,1412615380,Teressa Artindale,11/27/2022,2:13 PM,5:17 AM,8.45,approved,Ronda Bridel,Celebratory occasion
6995300890,4118680602,Bayard Bridell,8/9/2022,9:09 AM,4:14 PM,1.11,rejected,Corabelle Styant,Last-minute travel
1422308499,6613848352,Emlyn Cowles,5/14/2022,2:51 AM,8:00 AM,10.32,rejected,Ingmar McGonigle,Religious observance
9089571191,4124816103,Lisette Kerfoot,2/6/2022,8:04 AM,12:40 AM,9.45,approved,Lilla MacPhail,Personal appointment
4508170668,1998554791,Jefferey Krysztofowicz,10/11/2022,1:14 AM,9:17 PM,3.96,approved,Edvard Tolputt,Emergency home repair
4507782031,2898856320,Nicolai Leifer,2/22/2022,11:37 AM,3:09 PM,11.88,pending,Sigvard Cullon,Important meeting
